"flybase_gene_id" "start_position" "end_position" "chromosome_name" "gene_biotype"
"FBgn0261811" "FBgn0261811" 19830215 19852059 "X" "protein_coding"
"FBgn0261816" "FBgn0261816" 14567440 14568133 "3L" "protein_coding"
"FBgn0261817" "FBgn0261817" 10143070 10143483 "3R" "protein_coding"
"FBgn0261822" "FBgn0261822" 8083420 8116531 "2L" "protein_coding"
"FBgn0261823" "FBgn0261823" 14503958 14512493 "2R" "protein_coding"
"FBgn0261830" "FBgn0261830" 8143401 8144047 "2L" "protein_coding"
"FBgn0261831" "FBgn0261831" 8144391 8145107 "2L" "protein_coding"
"FBgn0261832" "FBgn0261832" 20464714 20466041 "3L" "protein_coding"
"FBgn0261834" "FBgn0261834" 15976868 15977660 "X" "protein_coding"
"FBgn0261836" "FBgn0261836" 5100877 5207002 "2L" "protein_coding"
"FBgn0261837" "FBgn0261837" 21360176 21362131 "3R" "protein_coding"
"FBgn0261838" "FBgn0261838" 21360176 21362131 "3R" "protein_coding"
"FBgn0261839" "FBgn0261839" 21365609 21368279 "3R" "protein_coding"
"FBgn0261840" "FBgn0261840" 21365609 21369330 "3R" "protein_coding"
"FBgn0261841" "FBgn0261841" 21365609 21368279 "3R" "protein_coding"
"FBgn0261842" "FBgn0261842" 21365609 21368279 "3R" "protein_coding"
"FBgn0261843" "FBgn0261843" 21365609 21370249 "3R" "protein_coding"
"FBgn0261844" "FBgn0261844" 21365609 21370249 "3R" "protein_coding"
"FBgn0261845" "FBgn0261845" 21365609 21370249 "3R" "protein_coding"
"FBgn0261847" "FBgn0261847" 17121577 17122087 "3R" "protein_coding"
"FBgn0261848" "FBgn0261848" 7331265 7332191 "X" "protein_coding"
"FBgn0261849" "FBgn0261849" 7382733 7382990 "X" "protein_coding"
"FBgn0261850" "FBgn0261850" 21171001 21174504 "2R" "protein_coding"
"FBgn0261853" "FBgn0261853" 12418797 12419395 "2R" "protein_coding"
"FBgn0261854" "FBgn0261854" 14944458 14962969 "2R" "protein_coding"
"FBgn0261856" "FBgn0261856" 7000154 7001696 "2R" "pseudogene"
"FBgn0261857" "FBgn0261857" 20734748 20735323 "3R" "pseudogene"
"FBgn0261858" "FBgn0261858" 2389265 2389650 "3L" "protein_coding"
"FBgn0261859" "FBgn0261859" 15095957 15131926 "3R" "protein_coding"
"FBgn0261860" "FBgn0261860" 26783609 26784208 "3R" "protein_coding"
"FBgn0261862" "FBgn0261862" 10469473 10478567 "2R" "protein_coding"
"FBgn0261871" "FBgn0261871" 10917015 10964153 "2L" "protein_coding"
"FBgn0261872" "FBgn0261872" 17036859 17042574 "3L" "protein_coding"
"FBgn0261873" "FBgn0261873" 8178549 8240474 "X" "protein_coding"
"FBgn0261881" "FBgn0261881" 15006583 15007431 "2L" "protein_coding"
"FBgn0261885" "FBgn0261885" 17687818 17718350 "3R" "protein_coding"
"FBgn0261925" "FBgn0261925" 15864929 15865461 "2L" "protein_coding"
"FBgn0261928" "FBgn0261928" 10225690 10251277 "3R" "protein_coding"
"FBgn0261929" "FBgn0261929" 8578205 8629996 "3R" "protein_coding"
"FBgn0261930" "FBgn0261930" 582121 598151 "X" "protein_coding"
"FBgn0261931" "FBgn0261931" 9608946 9623243 "X" "protein_coding"
"FBgn0261932" "FBgn0261932" 17406678 17407534 "3R" "protein_coding"
"FBgn0261933" "FBgn0261933" 12733364 12734611 "3L" "protein_coding"
"FBgn0261934" "FBgn0261934" 6728800 6743164 "3L" "protein_coding"
"FBgn0261938" "FBgn0261938" 1103254 1108373 "2L" "protein_coding"
"FBgn0261952" "FBgn0261952" 4282956 4283478 "3L" "protein_coding"
"FBgn0261953" "FBgn0261953" 21586828 21613349 "3L" "protein_coding"
"FBgn0261954" "FBgn0261954" 2010860 2024647 "X" "protein_coding"
"FBgn0261955" "FBgn0261955" 6350629 6361323 "X" "protein_coding"
"FBgn0261963" "FBgn0261963" 5461639 5467610 "2L" "protein_coding"
"FBgn0261975" "FBgn0261975" 13964653 13965455 "2R" "protein_coding"
"FBgn0261976" "FBgn0261976" 4386182 4387356 "2L" "protein_coding"
"FBgn0261983" "FBgn0261983" 11106943 11110851 "2L" "protein_coding"
"FBgn0261984" "FBgn0261984" 19853908 19861291 "3R" "protein_coding"
"FBgn0261985" "FBgn0261985" 328097 356050 "3L" "protein_coding"
"FBgn0261986" "FBgn0261986" 25661795 25665640 "3R" "protein_coding"
"FBgn0261987" "FBgn0261987" 17719454 17722955 "3R" "protein_coding"
"FBgn0261988" "FBgn0261988" 31405245 31457873 "3R" "protein_coding"
"FBgn0261989" "FBgn0261989" 13570595 13572759 "2R" "protein_coding"
"FBgn0261990" "FBgn0261990" 13573618 13574257 "2R" "protein_coding"
"FBgn0261991" "FBgn0261991" 13457497 13458073 "2L" "protein_coding"
"FBgn0261992" "FBgn0261992" 13459681 13460183 "2L" "protein_coding"
"FBgn0261993" "FBgn0261993" 24366527 24367220 "3R" "protein_coding"
"FBgn0261994" "FBgn0261994" 24367360 24368164 "3R" "protein_coding"
"FBgn0261995" "FBgn0261995" 27227070 27228561 "3R" "protein_coding"
"FBgn0261996" "FBgn0261996" 27228673 27229468 "3R" "protein_coding"
"FBgn0261997" "FBgn0261997" 17791079 17791486 "3L" "protein_coding"
"FBgn0261998" "FBgn0261998" 17792088 17797594 "3L" "protein_coding"
"FBgn0261999" "FBgn0261999" 16231475 16241527 "2L" "protein_coding"
"FBgn0262000" "FBgn0262000" 16241939 16245559 "2L" "protein_coding"
"FBgn0262001" "FBgn0262001" 8388728 8389331 "2L" "protein_coding"
"FBgn0262002" "FBgn0262002" 8389881 8392398 "2L" "protein_coding"
"FBgn0262003" "FBgn0262003" 17413077 17413639 "3R" "protein_coding"
"FBgn0262004" "FBgn0262004" 17413901 17414607 "3R" "protein_coding"
"FBgn0262005" "FBgn0262005" 17404487 17405109 "3R" "protein_coding"
"FBgn0262006" "FBgn0262006" 17406048 17406511 "3R" "protein_coding"
"FBgn0262007" "FBgn0262007" 10095754 10098115 "3L" "protein_coding"
"FBgn0262008" "FBgn0262008" 10099357 10100881 "3L" "protein_coding"
"FBgn0262009" "FBgn0262009" 23372924 23373600 "3R" "protein_coding"
"FBgn0262010" "FBgn0262010" 23373703 23374245 "3R" "protein_coding"
"FBgn0262017" "FBgn0262017" 17811953 17812672 "2L" "protein_coding"
"FBgn0262018" "FBgn0262018" 17786971 17875247 "2L" "protein_coding"
"FBgn0262020" "FBgn0262020" 10814819 10816084 "3L" "protein_coding"
"FBgn0262021" "FBgn0262021" 11610135 11610386 "3L" "protein_coding"
"FBgn0262022" "FBgn0262022" 20200093 20200487 "3L" "protein_coding"
"FBgn0262023" "FBgn0262023" 17418759 17419294 "3R" "protein_coding"
"FBgn0262024" "FBgn0262024" 17420638 17420989 "3R" "protein_coding"
"FBgn0262026" "FBgn0262026" 16197042 16199378 "2R" "protein_coding"
"FBgn0262027" "FBgn0262027" 19424702 19424926 "3L" "pseudogene"
"FBgn0262029" "FBgn0262029" 8466817 8488671 "2L" "protein_coding"
"FBgn0262030" "FBgn0262030" 2003109 2005651 "3L" "protein_coding"
"FBgn0262031" "FBgn0262031" 19478284 19478670 "3L" "pseudogene"
"FBgn0262035" "FBgn0262035" 230971 231604 "3L" "protein_coding"
"FBgn0262036" "FBgn0262036" 9427870 9428740 "2L" "protein_coding"
"FBgn0262057" "FBgn0262057" 20317190 20320116 "3L" "protein_coding"
"FBgn0262081" "FBgn0262081" 11633278 11650706 "3R" "protein_coding"
"FBgn0262098" "FBgn0262098" 24809325 24810107 "2R" "protein_coding"
"FBgn0262099" "FBgn0262099" 16755489 16755720 "3L" "protein_coding"
"FBgn0262100" "FBgn0262100" 18120932 18121989 "3L" "protein_coding"
"FBgn0262101" "FBgn0262101" 17245353 17247016 "X" "protein_coding"
"FBgn0262102" "FBgn0262102" 18687372 18688641 "2R" "protein_coding"
"FBgn0262103" "FBgn0262103" 18688132 18705805 "2R" "protein_coding"
"FBgn0262104" "FBgn0262104" 9820514 9821191 "3R" "protein_coding"
"FBgn0262111" "FBgn0262111" 17232942 17280964 "X" "protein_coding"
"FBgn0262112" "FBgn0262112" 29794597 29795805 "3R" "protein_coding"
"FBgn0262114" "FBgn0262114" 10429708 10436581 "2R" "protein_coding"
"FBgn0262115" "FBgn0262115" 4130974 4133484 "2R" "protein_coding"
"FBgn0262116" "FBgn0262116" 4186835 4188127 "2R" "protein_coding"
"FBgn0262117" "FBgn0262117" 4235779 4242934 "2R" "protein_coding"
"FBgn0262123" "FBgn0262123" 1349392 1443935 "2R" "protein_coding"
"FBgn0262124" "FBgn0262124" 3900285 3949425 "2R" "protein_coding"
"FBgn0262125" "FBgn0262125" 5649065 5652629 "3R" "protein_coding"
"FBgn0262126" "FBgn0262126" 2231106 2236844 "2L" "protein_coding"
"FBgn0262127" "FBgn0262127" 14697689 14724261 "3R" "protein_coding"
"FBgn0262139" "FBgn0262139" 366524 392633 "3L" "protein_coding"
"FBgn0262140" "FBgn0262140" 19961224 19961685 "2L" "protein_coding"
"FBgn0262141" "FBgn0262141" 22665646 22666145 "2R" "protein_coding"
"FBgn0262143" "FBgn0262143" 21736513 21736849 "3R" "protein_coding"
"FBgn0262144" "FBgn0262144" 21736933 21737364 "3R" "protein_coding"
"FBgn0262146" "FBgn0262146" 20534021 20534704 "3R" "protein_coding"
"FBgn0262150" "FBgn0262150" 15810571 15812141 "2L" "protein_coding"
"FBgn0262160" "FBgn0262160" 13021868 13060140 "2L" "protein_coding"
"FBgn0262163" "FBgn0262163" 15576355 15576964 "X" "pseudogene"
"FBgn0262166" "FBgn0262166" 16194062 16196333 "2R" "protein_coding"
"FBgn0262167" "FBgn0262167" 24530576 24536395 "3R" "protein_coding"
"FBgn0262169" "FBgn0262169" 10052541 10063712 "2R" "protein_coding"
"FBgn0262170" "FBgn0262170" 19587301 19587763 "2R" "protein_coding"
"FBgn0262351" "FBgn0262351" 18925090 18926108 "3L" "protein_coding"
"FBgn0262352" "FBgn0262352" 13119294 13120767 "2L" "protein_coding"
"FBgn0262354" "FBgn0262354" 14352077 14352619 "2L" "protein_coding"
"FBgn0262356" "FBgn0262356" 17627859 17628389 "2L" "protein_coding"
"FBgn0262357" "FBgn0262357" 4411155 4411824 "2L" "protein_coding"
"FBgn0262358" "FBgn0262358" 4437787 4438201 "2L" "protein_coding"
"FBgn0262359" "FBgn0262359" 8243323 8244003 "2L" "protein_coding"
"FBgn0262360" "FBgn0262360" 13600645 13601099 "2R" "protein_coding"
"FBgn0262361" "FBgn0262361" 8318542 8318966 "3L" "protein_coding"
"FBgn0262362" "FBgn0262362" 8041224 8055970 "3R" "protein_coding"
"FBgn0262363" "FBgn0262363" 8049673 8050059 "3R" "protein_coding"
"FBgn0262364" "FBgn0262364" 11750333 11750916 "3R" "protein_coding"
"FBgn0262365" "FBgn0262365" 13086224 13086761 "3R" "protein_coding"
"FBgn0262366" "FBgn0262366" 11834721 11836721 "3L" "protein_coding"
"FBgn0262467" "FBgn0262467" 4967832 4968935 "2L" "protein_coding"
"FBgn0262473" "FBgn0262473" 26799041 26842403 "3R" "protein_coding"
"FBgn0262475" "FBgn0262475" 12344219 12397528 "2L" "protein_coding"
"FBgn0262476" "FBgn0262476" 18514574 18526439 "2R" "protein_coding"
"FBgn0262477" "FBgn0262477" 9726020 9730872 "3R" "protein_coding"
"FBgn0262478" "FBgn0262478" 15185158 15185952 "2R" "protein_coding"
"FBgn0262479" "FBgn0262479" 18862862 18863277 "2R" "protein_coding"
"FBgn0262480" "FBgn0262480" 18863896 18864558 "2R" "protein_coding"
"FBgn0262481" "FBgn0262481" 18864621 18865218 "2R" "protein_coding"
"FBgn0262482" "FBgn0262482" 21065852 21066238 "3L" "protein_coding"
"FBgn0262483" "FBgn0262483" 15374635 15402543 "3R" "protein_coding"
"FBgn0262484" "FBgn0262484" 3483832 3484653 "3L" "protein_coding"
"FBgn0262485" "FBgn0262485" 15220271 15221176 "X" "protein_coding"
"FBgn0262486" "FBgn0262486" 15222657 15223582 "X" "protein_coding"
"FBgn0262487" "FBgn0262487" 17067304 17068523 "X" "protein_coding"
"FBgn0262508" "FBgn0262508" 8576808 8599617 "3L" "protein_coding"
"FBgn0262509" "FBgn0262509" 22998372 23040300 "3L" "protein_coding"
"FBgn0262510" "FBgn0262510" 454754 455313 "2L" "pseudogene"
"FBgn0262511" "FBgn0262511" 16324813 16336637 "2R" "protein_coding"
"FBgn0262512" "FBgn0262512" 15679426 15680084 "2R" "protein_coding"
"FBgn0262513" "FBgn0262513" 16947658 16948224 "2R" "protein_coding"
"FBgn0262514" "FBgn0262514" 14899606 14900277 "3R" "protein_coding"
"FBgn0262515" "FBgn0262515" 9207561 9209774 "2R" "protein_coding"
"FBgn0262516" "FBgn0262516" 19714418 19718328 "3L" "protein_coding"
"FBgn0262517" "FBgn0262517" 19544345 19552290 "3L" "protein_coding"
"FBgn0262518" "FBgn0262518" 19867488 19871078 "3L" "protein_coding"
"FBgn0262519" "FBgn0262519" 19882051 19910215 "3L" "protein_coding"
"FBgn0262524" "FBgn0262524" 12523987 12525150 "3L" "protein_coding"
"FBgn0262527" "FBgn0262527" 15793782 15802102 "3R" "protein_coding"
"FBgn0262528" "FBgn0262528" 15661867 15662279 "3L" "protein_coding"
"FBgn0262529" "FBgn0262529" 15648571 15649125 "3L" "protein_coding"
"FBgn0262530" "FBgn0262530" 15650852 15651392 "3L" "protein_coding"
"FBgn0262531" "FBgn0262531" 17645486 17646737 "3L" "protein_coding"
"FBgn0262532" "FBgn0262532" 17868740 17870573 "3L" "pseudogene"
"FBgn0262533" "FBgn0262533" 17874715 17876573 "3L" "pseudogene"
"FBgn0262534" "FBgn0262534" 14702358 14703654 "X" "protein_coding"
"FBgn0262535" "FBgn0262535" 3714027 3714717 "3L" "protein_coding"
"FBgn0262536" "FBgn0262536" 6199216 6199891 "X" "protein_coding"
"FBgn0262537" "FBgn0262537" 22768121 22768733 "3R" "protein_coding"
"FBgn0262538" "FBgn0262538" 22768883 22769667 "3R" "protein_coding"
"FBgn0262539" "FBgn0262539" 22769775 22770307 "3R" "protein_coding"
"FBgn0262540" "FBgn0262540" 22770613 22770987 "3R" "protein_coding"
"FBgn0262541" "FBgn0262541" 22771156 22771770 "3R" "protein_coding"
"FBgn0262542" "FBgn0262542" 21729502 21729895 "3R" "pseudogene"
"FBgn0262544" "FBgn0262544" 3659068 3659724 "3L" "protein_coding"
"FBgn0262546" "FBgn0262546" 7839777 7840414 "2L" "pseudogene"
"FBgn0262547" "FBgn0262547" 15013047 15013522 "2R" "protein_coding"
"FBgn0262559" "FBgn0262559" 18226396 18228718 "3R" "protein_coding"
"FBgn0262560" "FBgn0262560" 16345838 16347500 "2R" "protein_coding"
"FBgn0262562" "FBgn0262562" 17768272 17794490 "3R" "protein_coding"
"FBgn0262563" "FBgn0262563" 17139450 17139931 "2R" "protein_coding"
"FBgn0262565" "FBgn0262565" 15374846 15375702 "2R" "pseudogene"
"FBgn0262566" "FBgn0262566" 25138627 25139627 "2R" "protein_coding"
"FBgn0262567" "FBgn0262567" 17140495 17140865 "2R" "protein_coding"
"FBgn0262568" "FBgn0262568" 17257156 17257886 "2R" "protein_coding"
"FBgn0262569" "FBgn0262569" 18867848 18868167 "2R" "protein_coding"
"FBgn0262570" "FBgn0262570" 17477565 17486220 "2R" "protein_coding"
"FBgn0262571" "FBgn0262571" 19552071 19552672 "2R" "protein_coding"
"FBgn0262572" "FBgn0262572" 11249594 11249933 "2R" "protein_coding"
"FBgn0262574" "FBgn0262574" 11310831 11311165 "2R" "protein_coding"
"FBgn0262575" "FBgn0262575" 6065729 6066416 "X" "protein_coding"
"FBgn0262576" "FBgn0262576" 25995879 25996996 "3R" "protein_coding"
"FBgn0262577" "FBgn0262577" 26454794 26455112 "3R" "protein_coding"
"FBgn0262579" "FBgn0262579" 8063874 8108897 "3L" "protein_coding"
"FBgn0262580" "FBgn0262580" 14381913 14383299 "3L" "protein_coding"
"FBgn0262581" "FBgn0262581" 14671935 14672437 "3L" "protein_coding"
"FBgn0262582" "FBgn0262582" 20252770 20303942 "3R" "protein_coding"
"FBgn0262583" "FBgn0262583" 7402757 7403870 "2R" "protein_coding"
"FBgn0262587" "FBgn0262587" 28263871 28264773 "3R" "protein_coding"
"FBgn0262588" "FBgn0262588" 28262735 28263622 "3R" "protein_coding"
"FBgn0262592" "FBgn0262592" 10624728 10625599 "3L" "protein_coding"
"FBgn0262593" "FBgn0262593" 2895017 2959579 "3L" "protein_coding"
"FBgn0262594" "FBgn0262594" 9748800 9749389 "2R" "protein_coding"
"FBgn0262595" "FBgn0262595" 18640194 18640802 "2R" "protein_coding"
"FBgn0262598" "FBgn0262598" 8316889 8319908 "2L" "protein_coding"
"FBgn0262599" "FBgn0262599" 10850141 10854604 "2L" "protein_coding"
"FBgn0262601" "FBgn0262601" 10425483 10426627 "2L" "protein_coding"
"FBgn0262605" "FBgn0262605" 5108678 5109178 "3R" "protein_coding"
"FBgn0262607" "FBgn0262607" 18129585 18130178 "X" "protein_coding"
"FBgn0262608" "FBgn0262608" 4247313 4247785 "X" "protein_coding"
"FBgn0262609" "FBgn0262609" 4248377 4248657 "X" "protein_coding"
"FBgn0262610" "FBgn0262610" 5853761 5854464 "X" "protein_coding"
"FBgn0262611" "FBgn0262611" 5864550 5865151 "X" "protein_coding"
"FBgn0262612" "FBgn0262612" 7528304 7528796 "X" "protein_coding"
"FBgn0262613" "FBgn0262613" 27501366 27502025 "3R" "protein_coding"
"FBgn0262614" "FBgn0262614" 8827068 8931896 "3R" "protein_coding"
"FBgn0262616" "FBgn0262616" 6972243 6972796 "2L" "pseudogene"
"FBgn0262617" "FBgn0262617" 10264306 10308467 "3R" "protein_coding"
"FBgn0262619" "FBgn0262619" 23890512 23893177 "2R" "protein_coding"
"FBgn0262621" "FBgn0262621" 3701826 3702248 "2L" "protein_coding"
"FBgn0262623" "FBgn0262623" 13299841 13300152 "3L" "protein_coding"
"FBgn0262624" "FBgn0262624" 1885657 1891462 "3L" "protein_coding"
"FBgn0262636" "FBgn0262636" 375640 395605 "4" "protein_coding"
"FBgn0262647" "FBgn0262647" 11123777 11129335 "2L" "protein_coding"
"FBgn0262656" "FBgn0262656" 3373159 3391697 "X" "protein_coding"
"FBgn0262679" "FBgn0262679" 53873 54751 "3L" "protein_coding"
"FBgn0262683" "FBgn0262683" 11521765 11522776 "2L" "protein_coding"
"FBgn0262685" "FBgn0262685" 11459786 11476504 "X" "protein_coding"
"FBgn0262686" "FBgn0262686" 11906452 11906868 "X" "protein_coding"
"FBgn0262688" "FBgn0262688" 20639015 20639578 "2L" "pseudogene"
"FBgn0262699" "FBgn0262699" 4667290 4679537 "X" "protein_coding"
"FBgn0262714" "FBgn0262714" 12805902 12813036 "3L" "protein_coding"
"FBgn0262716" "FBgn0262716" 8113407 8115902 "3L" "protein_coding"
"FBgn0262717" "FBgn0262717" 10686943 10696270 "3R" "protein_coding"
"FBgn0262719" "FBgn0262719" 8472807 8507146 "3L" "protein_coding"
"FBgn0262721" "FBgn0262721" 3694431 3695020 "2L" "protein_coding"
"FBgn0262728" "FBgn0262728" 23688077 23690838 "2R" "protein_coding"
"FBgn0262730" "FBgn0262730" 6225647 6236218 "X" "protein_coding"
"FBgn0262731" "FBgn0262731" 467497 471476 "4" "protein_coding"
"FBgn0262732" "FBgn0262732" 16574436 16576871 "3L" "protein_coding"
"FBgn0262733" "FBgn0262733" 4592447 4626196 "3L" "protein_coding"
"FBgn0262734" "FBgn0262734" 16448665 16454972 "X" "protein_coding"
"FBgn0262736" "FBgn0262736" 6625242 6633090 "2R" "protein_coding"
"FBgn0262737" "FBgn0262737" 21844788 21932702 "3L" "protein_coding"
"FBgn0262738" "FBgn0262738" 4322626 4365408 "X" "protein_coding"
"FBgn0262739" "FBgn0262739" 13943387 13958089 "2R" "protein_coding"
"FBgn0262740" "FBgn0262740" 11430523 11454386 "X" "protein_coding"
"FBgn0262743" "FBgn0262743" 20734609 20750941 "2L" "protein_coding"
"FBgn0262782" "FBgn0262782" 10393774 10396332 "2L" "protein_coding"
"FBgn0262786" "FBgn0262786" 11657410 11657992 "2L" "protein_coding"
"FBgn0262787" "FBgn0262787" 6275787 6277035 "3L" "protein_coding"
"FBgn0262788" "FBgn0262788" 8888145 8888633 "3L" "protein_coding"
"FBgn0262789" "FBgn0262789" 27170036 27170567 "3L" "pseudogene"
"FBgn0262790" "FBgn0262790" 10352456 10353114 "2R" "protein_coding"
"FBgn0262791" "FBgn0262791" 10351533 10352161 "2R" "protein_coding"
"FBgn0262794" "FBgn0262794" 17630717 17645262 "3R" "protein_coding"
"FBgn0262795" "FBgn0262795" 3364463 3365197 "Y" "pseudogene"
"FBgn0262801" "FBgn0262801" 6657882 6659442 "3R" "protein_coding"
"FBgn0262806" "FBgn0262806" 10408504 10408953 "2R" "pseudogene"
"FBgn0262807" "FBgn0262807" 10352456 10353114 "2R" "protein_coding"
"FBgn0262808" "FBgn0262808" 14256108 14256930 "3R" "protein_coding"
"FBgn0262810" "FBgn0262810" 350566 351133 "X" "protein_coding"
"FBgn0262811" "FBgn0262811" 353067 353317 "X" "protein_coding"
"FBgn0262812" "FBgn0262812" 8592195 8592969 "2R" "protein_coding"
"FBgn0262813" "FBgn0262813" 13837756 13838080 "3L" "protein_coding"
"FBgn0262814" "FBgn0262814" 5884888 5885491 "2L" "protein_coding"
"FBgn0262815" "FBgn0262815" 15375834 15376481 "2R" "pseudogene"
"FBgn0262816" "FBgn0262816" 16380516 16385765 "2R" "protein_coding"
"FBgn0262817" "FBgn0262817" 11085586 11088300 "2R" "protein_coding"
"FBgn0262819" "FBgn0262819" 11844378 11845099 "2R" "protein_coding"
"FBgn0262820" "FBgn0262820" 12035921 12037165 "2R" "protein_coding"
"FBgn0262821" "FBgn0262821" 13477342 13478079 "2R" "protein_coding"
"FBgn0262823" "FBgn0262823" 18564264 18565173 "3R" "protein_coding"
"FBgn0262824" "FBgn0262824" 19944263 19945877 "2R" "protein_coding"
"FBgn0262827" "FBgn0262827" 7452694 7453336 "X" "protein_coding"
"FBgn0262836" "FBgn0262836" 10351533 10352161 "2R" "protein_coding"
"FBgn0262837" "FBgn0262837" 10352456 10353114 "2R" "protein_coding"
"FBgn0262838" "FBgn0262838" 18381393 18381844 "2R" "protein_coding"
"FBgn0262839" "FBgn0262839" 19354051 19354884 "3R" "protein_coding"
"FBgn0262840" "FBgn0262840" 12430595 12431296 "2R" "protein_coding"
"FBgn0262842" "FBgn0262842" 16566750 16567300 "3L" "protein_coding"
"FBgn0262843" "FBgn0262843" 23152748 23153318 "2R" "protein_coding"
"FBgn0262844" "FBgn0262844" 13303426 13303856 "3R" "protein_coding"
"FBgn0262845" "FBgn0262845" 23601981 23602456 "2R" "protein_coding"
"FBgn0262846" "FBgn0262846" 18564264 18565173 "3R" "protein_coding"
"FBgn0262847" "FBgn0262847" 11597748 11599638 "X" "pseudogene"
"FBgn0262848" "FBgn0262848" 11595655 11597545 "X" "pseudogene"
"FBgn0262849" "FBgn0262849" 11593562 11595452 "X" "pseudogene"
"FBgn0262850" "FBgn0262850" 11591469 11593359 "X" "pseudogene"
"FBgn0262851" "FBgn0262851" 11589376 11591266 "X" "pseudogene"
"FBgn0262852" "FBgn0262852" 11587283 11589173 "X" "pseudogene"
"FBgn0262853" "FBgn0262853" 11586228 11586944 "X" "pseudogene"
"FBgn0262854" "FBgn0262854" 21258020 21258758 "3L" "protein_coding"
"FBgn0262855" "FBgn0262855" 21220400 21223118 "3L" "protein_coding"
"FBgn0262856" "FBgn0262856" 17486564 17486801 "2L" "protein_coding"
"FBgn0262857" "FBgn0262857" 17485757 17486365 "2L" "protein_coding"
"FBgn0262858" "FBgn0262858" 24634625 24635165 "3R" "protein_coding"
"FBgn0262866" "FBgn0262866" 22529964 22536371 "X" "protein_coding"
"FBgn0262867" "FBgn0262867" 6181748 6196320 "2R" "protein_coding"
"FBgn0262869" "FBgn0262869" 20378458 20484588 "3R" "protein_coding"
"FBgn0262870" "FBgn0262870" 4629604 4687317 "3L" "protein_coding"
"FBgn0262871" "FBgn0262871" 17379944 17390265 "3R" "protein_coding"
