"flybase_gene_id" "start_position" "end_position" "chromosome_name" "gene_biotype"
"FBgn0051495" "FBgn0051495" 13838240 13839934 "3R" "protein_coding"
"FBgn0051496" "FBgn0051496" 7345069 7346354 "3R" "protein_coding"
"FBgn0051510" "FBgn0051510" 25117218 25122920 "3R" "protein_coding"
"FBgn0051516" "FBgn0051516" 4218463 4220130 "3R" "protein_coding"
"FBgn0051522" "FBgn0051522" 4441415 4462883 "3R" "protein_coding"
"FBgn0051523" "FBgn0051523" 4465421 4479207 "3R" "protein_coding"
"FBgn0051538" "FBgn0051538" 5275678 5277835 "3R" "protein_coding"
"FBgn0051547" "FBgn0051547" 5489505 5502702 "3R" "protein_coding"
"FBgn0051548" "FBgn0051548" 5635901 5636852 "3R" "protein_coding"
"FBgn0051549" "FBgn0051549" 5632192 5633321 "3R" "protein_coding"
"FBgn0051550" "FBgn0051550" 5485543 5489489 "3R" "protein_coding"
"FBgn0051611" "FBgn0051611" 21424593 21425005 "2L" "protein_coding"
"FBgn0051612" "FBgn0051612" 21762314 21795447 "2L" "protein_coding"
"FBgn0051633" "FBgn0051633" 6654760 6656321 "2L" "protein_coding"
"FBgn0051635" "FBgn0051635" 6632798 6649114 "2L" "protein_coding"
"FBgn0051636" "FBgn0051636" 6656459 6658152 "2L" "protein_coding"
"FBgn0051637" "FBgn0051637" 6498647 6526996 "2L" "protein_coding"
"FBgn0051638" "FBgn0051638" 6491061 6496988 "2L" "protein_coding"
"FBgn0051643" "FBgn0051643" 6038117 6041283 "2L" "protein_coding"
"FBgn0051648" "FBgn0051648" 5526957 5527854 "2L" "protein_coding"
"FBgn0051673" "FBgn0051673" 20829609 20831161 "2L" "protein_coding"
"FBgn0051674" "FBgn0051674" 20831262 20832859 "2L" "protein_coding"
"FBgn0051678" "FBgn0051678" 20659132 20675941 "2L" "protein_coding"
"FBgn0051683" "FBgn0051683" 20447734 20449964 "2L" "protein_coding"
"FBgn0051687" "FBgn0051687" 20450225 20456978 "2L" "protein_coding"
"FBgn0051694" "FBgn0051694" 2868627 2874489 "2L" "protein_coding"
"FBgn0051697" "FBgn0051697" 19535448 19536104 "2L" "protein_coding"
"FBgn0051698" "FBgn0051698" 3173205 3173840 "2L" "protein_coding"
"FBgn0051704" "FBgn0051704" 11840691 11841204 "2L" "protein_coding"
"FBgn0051710" "FBgn0051710" 9702442 9705954 "2L" "protein_coding"
"FBgn0051712" "FBgn0051712" 9934767 9938134 "2L" "protein_coding"
"FBgn0051713" "FBgn0051713" 9938178 9938790 "2L" "protein_coding"
"FBgn0051715" "FBgn0051715" 10341616 10342523 "2L" "protein_coding"
"FBgn0051716" "FBgn0051716" 10396716 10403206 "2L" "protein_coding"
"FBgn0051717" "FBgn0051717" 10250737 10251714 "2L" "protein_coding"
"FBgn0051729" "FBgn0051729" 13289997 13301668 "2L" "protein_coding"
"FBgn0051739" "FBgn0051739" 16827078 16832093 "2L" "protein_coding"
"FBgn0051759" "FBgn0051759" 12207709 12210110 "2L" "protein_coding"
"FBgn0051769" "FBgn0051769" 14109597 14110739 "2L" "protein_coding"
"FBgn0051777" "FBgn0051777" 3706551 3707063 "2L" "protein_coding"
"FBgn0051778" "FBgn0051778" 3704106 3705488 "2L" "protein_coding"
"FBgn0051780" "FBgn0051780" 15696038 15697750 "2L" "protein_coding"
"FBgn0051793" "FBgn0051793" 19003367 19008234 "2L" "protein_coding"
"FBgn0051798" "FBgn0051798" 19394160 19396190 "2L" "protein_coding"
"FBgn0051800" "FBgn0051800" 19033657 19034576 "2L" "protein_coding"
"FBgn0051809" "FBgn0051809" 16853620 16858714 "2L" "protein_coding"
"FBgn0051810" "FBgn0051810" 16849018 16852368 "2L" "protein_coding"
"FBgn0051812" "FBgn0051812" 16729777 16731199 "2L" "protein_coding"
"FBgn0051814" "FBgn0051814" 13676860 13717320 "2L" "protein_coding"
"FBgn0051852" "FBgn0051852" 13367617 13369021 "2L" "protein_coding"
"FBgn0051855" "FBgn0051855" 13369204 13370329 "2L" "protein_coding"
"FBgn0051864" "FBgn0051864" 11995740 11996723 "2L" "protein_coding"
"FBgn0051865" "FBgn0051865" 11996809 11997965 "2L" "protein_coding"
"FBgn0051866" "FBgn0051866" 11992902 11994054 "2L" "protein_coding"
"FBgn0051869" "FBgn0051869" 10772038 10801109 "2L" "protein_coding"
"FBgn0051882" "FBgn0051882" 9624452 9625285 "2L" "protein_coding"
"FBgn0051908" "FBgn0051908" 7024829 7027389 "2L" "protein_coding"
"FBgn0051909" "FBgn0051909" 7257512 7258198 "2L" "protein_coding"
"FBgn0051915" "FBgn0051915" 5528123 5530682 "2L" "protein_coding"
"FBgn0051922" "FBgn0051922" 1170181 1170789 "2L" "protein_coding"
"FBgn0051935" "FBgn0051935" 1594822 1611157 "2L" "protein_coding"
"FBgn0051950" "FBgn0051950" 2878344 2879001 "2L" "protein_coding"
"FBgn0051955" "FBgn0051955" 3711881 3713105 "2L" "protein_coding"
"FBgn0051957" "FBgn0051957" 3871271 3872458 "2L" "protein_coding"
"FBgn0051961" "FBgn0051961" 4186250 4187793 "2L" "protein_coding"
"FBgn0051973" "FBgn0051973" 25402 65404 "2L" "protein_coding"
"FBgn0051974" "FBgn0051974" 141077 143091 "2L" "protein_coding"
"FBgn0051989" "FBgn0051989" 5525905 5535958 "2L" "protein_coding"
"FBgn0051992" "FBgn0051992" 649041 660608 "4" "protein_coding"
"FBgn0051997" "FBgn0051997" 154654 156060 "4" "protein_coding"
"FBgn0051998" "FBgn0051998" 196675 205945 "4" "protein_coding"
"FBgn0051999" "FBgn0051999" 215009 227748 "4" "protein_coding"
"FBgn0052000" "FBgn0052000" 132220 143123 "4" "protein_coding"
"FBgn0052016" "FBgn0052016" 951542 958392 "4" "protein_coding"
"FBgn0052022" "FBgn0052022" 8720280 8721272 "3L" "protein_coding"
"FBgn0052039" "FBgn0052039" 9358999 9359996 "3L" "protein_coding"
"FBgn0052040" "FBgn0052040" 9354033 9355457 "3L" "protein_coding"
"FBgn0052056" "FBgn0052056" 10220483 10225240 "3L" "protein_coding"
"FBgn0052062" "FBgn0052062" 10481412 10594012 "3L" "protein_coding"
"FBgn0052066" "FBgn0052066" 10640286 10661013 "3L" "protein_coding"
"FBgn0052068" "FBgn0052068" 10663376 10664435 "3L" "protein_coding"
"FBgn0052069" "FBgn0052069" 11062131 11062614 "3L" "protein_coding"
"FBgn0052071" "FBgn0052071" 11103421 11103873 "3L" "protein_coding"
"FBgn0052072" "FBgn0052072" 11101875 11103030 "3L" "protein_coding"
"FBgn0052073" "FBgn0052073" 11107008 11107582 "3L" "protein_coding"
"FBgn0052074" "FBgn0052074" 11131883 11132322 "3L" "protein_coding"
"FBgn0052075" "FBgn0052075" 11062726 11064941 "3L" "protein_coding"
"FBgn0052076" "FBgn0052076" 11164971 11166620 "3L" "protein_coding"
"FBgn0052082" "FBgn0052082" 11136049 11163984 "3L" "protein_coding"
"FBgn0052091" "FBgn0052091" 11631392 11642902 "3L" "protein_coding"
"FBgn0052095" "FBgn0052095" 11824207 11825732 "3L" "protein_coding"
"FBgn0052099" "FBgn0052099" 12149273 12150329 "3L" "protein_coding"
"FBgn0052100" "FBgn0052100" 12267528 12269803 "3L" "protein_coding"
"FBgn0052103" "FBgn0052103" 12402295 12414842 "3L" "protein_coding"
"FBgn0052104" "FBgn0052104" 12393804 12399322 "3L" "protein_coding"
"FBgn0052109" "FBgn0052109" 12745344 12746770 "3L" "protein_coding"
"FBgn0052112" "FBgn0052112" 12741718 12745154 "3L" "protein_coding"
"FBgn0052113" "FBgn0052113" 12755049 12768605 "3L" "protein_coding"
"FBgn0052133" "FBgn0052133" 14020315 14029121 "3L" "protein_coding"
"FBgn0052137" "FBgn0052137" 13939250 13962647 "3L" "protein_coding"
"FBgn0052163" "FBgn0052163" 16587157 16588143 "3L" "protein_coding"
"FBgn0052170" "FBgn0052170" 16877309 16879372 "3L" "protein_coding"
"FBgn0052174" "FBgn0052174" 17428936 17433621 "3L" "protein_coding"
"FBgn0052176" "FBgn0052176" 17433868 17437971 "3L" "protein_coding"
"FBgn0052177" "FBgn0052177" 17647442 17654280 "3L" "protein_coding"
"FBgn0052179" "FBgn0052179" 17649562 17654280 "3L" "protein_coding"
"FBgn0052185" "FBgn0052185" 17494880 17495300 "3L" "protein_coding"
"FBgn0052190" "FBgn0052190" 17797738 17802279 "3L" "protein_coding"
"FBgn0052191" "FBgn0052191" 17806451 17809146 "3L" "protein_coding"
"FBgn0052195" "FBgn0052195" 18112959 18119150 "3L" "protein_coding"
"FBgn0052196" "FBgn0052196" 18459464 18461024 "3L" "protein_coding"
"FBgn0052198" "FBgn0052198" 18526976 18527445 "3L" "protein_coding"
"FBgn0052202" "FBgn0052202" 18682184 18682860 "3L" "protein_coding"
"FBgn0052212" "FBgn0052212" 19487560 19488348 "3L" "protein_coding"
"FBgn0052221" "FBgn0052221" 19834670 19836413 "3L" "protein_coding"
"FBgn0052226" "FBgn0052226" 20297129 20302141 "3L" "protein_coding"
"FBgn0052230" "FBgn0052230" 23339326 23345936 "3L" "protein_coding"
"FBgn0052243" "FBgn0052243" 4539302 4541244 "3L" "protein_coding"
"FBgn0052249" "FBgn0052249" 4470001 4471012 "3L" "protein_coding"
"FBgn0052250" "FBgn0052250" 4318755 4321109 "3L" "protein_coding"
"FBgn0052251" "FBgn0052251" 4313483 4318608 "3L" "protein_coding"
"FBgn0052262" "FBgn0052262" 3809146 3810196 "3L" "protein_coding"
"FBgn0052264" "FBgn0052264" 3714826 3806459 "3L" "protein_coding"
"FBgn0052267" "FBgn0052267" 3471555 3472113 "3L" "protein_coding"
"FBgn0052274" "FBgn0052274" 3335579 3335788 "3L" "protein_coding"
"FBgn0052278" "FBgn0052278" 3169286 3171767 "3L" "protein_coding"
"FBgn0052279" "FBgn0052279" 3314349 3314681 "3L" "protein_coding"
"FBgn0052280" "FBgn0052280" 3165181 3169080 "3L" "protein_coding"
"FBgn0052281" "FBgn0052281" 3169375 3170913 "3L" "protein_coding"
"FBgn0052296" "FBgn0052296" 2717615 2766536 "3L" "protein_coding"
"FBgn0052311" "FBgn0052311" 2117466 2151700 "3L" "protein_coding"
"FBgn0052313" "FBgn0052313" 1544828 1545743 "3L" "protein_coding"
"FBgn0052343" "FBgn0052343" 324985 327992 "3L" "protein_coding"
"FBgn0052344" "FBgn0052344" 321233 324720 "3L" "protein_coding"
"FBgn0052350" "FBgn0052350" 23147656 23150499 "3L" "protein_coding"
"FBgn0052364" "FBgn0052364" 8209577 8210743 "3L" "protein_coding"
"FBgn0052368" "FBgn0052368" 7915437 7915846 "3L" "protein_coding"
"FBgn0052369" "FBgn0052369" 7777105 7809825 "3L" "protein_coding"
"FBgn0052380" "FBgn0052380" 7374050 7381474 "3L" "protein_coding"
"FBgn0052407" "FBgn0052407" 5922055 5923567 "3L" "protein_coding"
"FBgn0052409" "FBgn0052409" 5899528 5900936 "3L" "protein_coding"
"FBgn0052412" "FBgn0052412" 5900835 5902456 "3L" "protein_coding"
"FBgn0052418" "FBgn0052418" 5776324 5777333 "3L" "protein_coding"
"FBgn0052423" "FBgn0052423" 5155821 5277944 "3L" "protein_coding"
"FBgn0052425" "FBgn0052425" 20497323 20514107 "3L" "protein_coding"
"FBgn0052428" "FBgn0052428" 20469674 20473723 "3L" "protein_coding"
"FBgn0052437" "FBgn0052437" 21357683 21359867 "3L" "protein_coding"
"FBgn0052438" "FBgn0052438" 21569176 21573523 "3L" "protein_coding"
"FBgn0052440" "FBgn0052440" 21360179 21361229 "3L" "protein_coding"
"FBgn0052441" "FBgn0052441" 21574131 21575874 "3L" "protein_coding"
"FBgn0052442" "FBgn0052442" 21528218 21529333 "3L" "protein_coding"
"FBgn0052446" "FBgn0052446" 21640995 21642599 "3L" "protein_coding"
"FBgn0052448" "FBgn0052448" 21827774 21828480 "3L" "protein_coding"
"FBgn0052451" "FBgn0052451" 22749444 22787631 "3L" "protein_coding"
"FBgn0052452" "FBgn0052452" 22717728 22719943 "3L" "protein_coding"
"FBgn0052462" "FBgn0052462" 22852270 22853512 "3L" "protein_coding"
"FBgn0052473" "FBgn0052473" 13302648 13312785 "3R" "protein_coding"
"FBgn0052475" "FBgn0052475" 22428 26308 "3L" "protein_coding"
"FBgn0052479" "FBgn0052479" 871899 895313 "3L" "protein_coding"
"FBgn0052483" "FBgn0052483" 688523 690081 "3L" "protein_coding"
"FBgn0052484" "FBgn0052484" 3047087 3050159 "3L" "protein_coding"
"FBgn0052485" "FBgn0052485" 3050323 3051765 "3L" "protein_coding"
"FBgn0052831" "FBgn0052831" 11278021 11279982 "2L" "protein_coding"
"FBgn0052850" "FBgn0052850" 314923 331387 "4" "protein_coding"
"FBgn0052856" "FBgn0052856" 15964678 15965351 "3R" "protein_coding"
"FBgn0052939" "FBgn0052939" 9693079 9694461 "3R" "protein_coding"
"FBgn0052982" "FBgn0052982" 9125737 9163721 "2L" "protein_coding"
"FBgn0053002" "FBgn0053002" 4458595 4459638 "2L" "protein_coding"
"FBgn0053051" "FBgn0053051" 17426286 17427130 "3L" "protein_coding"
"FBgn0053052" "FBgn0053052" 17427305 17428836 "3L" "protein_coding"
"FBgn0053054" "FBgn0053054" 21197411 21202882 "3L" "protein_coding"
"FBgn0053056" "FBgn0053056" 21198261 21203232 "3L" "protein_coding"
"FBgn0053057" "FBgn0053057" 8402168 8405277 "3L" "protein_coding"
"FBgn0053087" "FBgn0053087" 8174165 8226438 "2R" "protein_coding"
"FBgn0053094" "FBgn0053094" 20832799 20840118 "3R" "protein_coding"
"FBgn0053095" "FBgn0053095" 25097672 25102146 "3R" "protein_coding"
"FBgn0053096" "FBgn0053096" 25097672 25102146 "3R" "protein_coding"
"FBgn0053100" "FBgn0053100" 24063077 24108960 "3R" "protein_coding"
"FBgn0053105" "FBgn0053105" 9687402 9692794 "3R" "protein_coding"
"FBgn0053107" "FBgn0053107" 22583352 22584718 "3R" "protein_coding"
"FBgn0053108" "FBgn0053108" 23995659 23997544 "3R" "protein_coding"
"FBgn0053111" "FBgn0053111" 23801714 23819237 "3R" "protein_coding"
"FBgn0053113" "FBgn0053113" 4992808 5009720 "2L" "protein_coding"
"FBgn0053116" "FBgn0053116" 19533479 19537363 "2L" "protein_coding"
"FBgn0053120" "FBgn0053120" 18841400 18844579 "2L" "protein_coding"
"FBgn0053126" "FBgn0053126" 1359837 1361821 "2L" "protein_coding"
"FBgn0053129" "FBgn0053129" 10964905 10970275 "2L" "protein_coding"
"FBgn0053138" "FBgn0053138" 13171401 13174796 "2R" "protein_coding"
"FBgn0053144" "FBgn0053144" 10740054 10798709 "2R" "protein_coding"
"FBgn0053145" "FBgn0053145" 11980577 11982956 "2R" "protein_coding"
"FBgn0053155" "FBgn0053155" 13954195 13955664 "2R" "protein_coding"
"FBgn0053156" "FBgn0053156" 13548244 13553240 "2R" "protein_coding"
"FBgn0053158" "FBgn0053158" 16419597 16496560 "3L" "protein_coding"
"FBgn0053169" "FBgn0053169" 22863864 22864496 "3L" "protein_coding"
"FBgn0053170" "FBgn0053170" 22864600 22867535 "3L" "protein_coding"
"FBgn0053182" "FBgn0053182" 13176553 13198337 "2R" "protein_coding"
"FBgn0053193" "FBgn0053193" 23058609 23061304 "3R" "protein_coding"
"FBgn0053198" "FBgn0053198" 18277439 18278762 "2R" "protein_coding"
"FBgn0053199" "FBgn0053199" 8947681 8951086 "2R" "protein_coding"
"FBgn0053208" "FBgn0053208" 10001554 10042895 "3R" "protein_coding"
"FBgn0053213" "FBgn0053213" 27918182 27919460 "3R" "protein_coding"
"FBgn0053217" "FBgn0053217" 23126025 23132209 "3L" "protein_coding"
"FBgn0053225" "FBgn0053225" 21590275 21591584 "2R" "protein_coding"
"FBgn0053229" "FBgn0053229" 223852 225605 "3L" "protein_coding"
"FBgn0053230" "FBgn0053230" 1618414 1620397 "3L" "protein_coding"
"FBgn0053260" "FBgn0053260" 14760520 14761844 "3L" "protein_coding"
"FBgn0053267" "FBgn0053267" 11564483 11572796 "3L" "protein_coding"
"FBgn0053272" "FBgn0053272" 11510323 11510589 "3L" "protein_coding"
"FBgn0053276" "FBgn0053276" 7639811 7640446 "3L" "protein_coding"
"FBgn0053293" "FBgn0053293" 5240014 5240735 "3R" "protein_coding"
"FBgn0053303" "FBgn0053303" 10373369 10375757 "2L" "protein_coding"
"FBgn0053307" "FBgn0053307" 13839262 13841520 "2L" "protein_coding"
"FBgn0053459" "FBgn0053459" 16488053 16489182 "2R" "protein_coding"
"FBgn0053469" "FBgn0053469" 14605652 14606302 "2R" "protein_coding"
"FBgn0053470" "FBgn0053470" 13411739 13413085 "2R" "protein_coding"
"FBgn0053493" "FBgn0053493" 10692530 10693167 "3L" "protein_coding"
"FBgn0053494" "FBgn0053494" 25493481 25495161 "3R" "protein_coding"
"FBgn0053503" "FBgn0053503" 11123658 11125647 "2R" "protein_coding"
"FBgn0053505" "FBgn0053505" 14858845 14860758 "2R" "protein_coding"
"FBgn0053506" "FBgn0053506" 14857447 14858640 "2R" "protein_coding"
"FBgn0053519" "FBgn0053519" 23995543 24014254 "2R" "protein_coding"
"FBgn0053523" "FBgn0053523" 5923862 5930120 "3L" "protein_coding"
"FBgn0053526" "FBgn0053526" 870465 877038 "2L" "protein_coding"
"FBgn0053527" "FBgn0053527" 24577566 24578143 "2R" "protein_coding"
"FBgn0053554" "FBgn0053554" 5177965 5251022 "2R" "protein_coding"
"FBgn0053556" "FBgn0053556" 7094818 7123297 "3L" "protein_coding"
"FBgn0053558" "FBgn0053558" 6924687 6971637 "2R" "protein_coding"
"FBgn0053635" "FBgn0053635" 157836 158664 "2L" "protein_coding"
"FBgn0053653" "FBgn0053653" 1230837 1271759 "4" "protein_coding"
"FBgn0053774" "FBgn0053774" 9399753 9400329 "2R" "protein_coding"
"FBgn0053808" "FBgn0053808" 21433862 21434337 "2L" "protein_coding"
"FBgn0053816" "FBgn0053816" 21456113 21457135 "2L" "protein_coding"
"FBgn0053832" "FBgn0053832" 21483227 21483719 "2L" "protein_coding"
"FBgn0053835" "FBgn0053835" 21488378 21488870 "2L" "protein_coding"
"FBgn0053837" "FBgn0053837" 21491541 21492563 "2L" "protein_coding"
"FBgn0053838" "FBgn0053838" 21493423 21493915 "2L" "protein_coding"
"FBgn0053840" "FBgn0053840" 21496586 21497608 "2L" "protein_coding"
"FBgn0053841" "FBgn0053841" 21498468 21498960 "2L" "protein_coding"
"FBgn0053843" "FBgn0053843" 21501633 21502655 "2L" "protein_coding"
"FBgn0053844" "FBgn0053844" 21503521 21504013 "2L" "protein_coding"
"FBgn0053846" "FBgn0053846" 21506684 21507706 "2L" "protein_coding"
"FBgn0053847" "FBgn0053847" 21508566 21509058 "2L" "protein_coding"
"FBgn0053849" "FBgn0053849" 21511728 21512750 "2L" "protein_coding"
"FBgn0053850" "FBgn0053850" 21513610 21514102 "2L" "protein_coding"
"FBgn0053862" "FBgn0053862" 21533184 21533676 "2L" "protein_coding"
"FBgn0053864" "FBgn0053864" 21536346 21537368 "2L" "protein_coding"
"FBgn0053865" "FBgn0053865" 21538228 21538720 "2L" "protein_coding"
"FBgn0053868" "FBgn0053868" 21537505 21538099 "2L" "protein_coding"
"FBgn0053883" "FBgn0053883" 21499324 21499736 "2L" "protein_coding"
"FBgn0053885" "FBgn0053885" 21494279 21494691 "2L" "protein_coding"
"FBgn0053887" "FBgn0053887" 21489234 21489646 "2L" "protein_coding"
"FBgn0053889" "FBgn0053889" 21484085 21484497 "2L" "protein_coding"
"FBgn0053901" "FBgn0053901" 21453790 21454202 "2L" "protein_coding"
"FBgn0053903" "FBgn0053903" 21439589 21440001 "2L" "protein_coding"
"FBgn0053905" "FBgn0053905" 21434703 21435115 "2L" "protein_coding"
"FBgn0053909" "FBgn0053909" 21419531 21419943 "2L" "protein_coding"
"FBgn0053926" "FBgn0053926" 9443232 9446388 "3L" "protein_coding"
"FBgn0053964" "FBgn0053964" 12182639 12185506 "2R" "protein_coding"
"FBgn0053969" "FBgn0053969" 20391685 20393553 "3L" "protein_coding"
"FBgn0053970" "FBgn0053970" 26318355 26362588 "3R" "protein_coding"
"FBgn0053971" "FBgn0053971" 1529439 1531259 "3L" "protein_coding"
"FBgn0053977" "FBgn0053977" 13402559 13403051 "3R" "protein_coding"
"FBgn0053983" "FBgn0053983" 15528265 15529243 "3L" "protein_coding"
"FBgn0053985" "FBgn0053985" 15525891 15526812 "3L" "protein_coding"
"FBgn0053995" "FBgn0053995" 5043270 5048365 "2L" "protein_coding"
"FBgn0054001" "FBgn0054001" 10631079 10634612 "3L" "protein_coding"
"FBgn0054003" "FBgn0054003" 13967464 13967985 "2L" "protein_coding"
"FBgn0054008" "FBgn0054008" 20580683 20581522 "3R" "protein_coding"
"FBgn0054031" "FBgn0054031" 23174446 23185750 "3L" "protein_coding"
"FBgn0054034" "FBgn0054034" 21738345 21739110 "3R" "protein_coding"
"FBgn0054039" "FBgn0054039" 14560000 14562613 "3L" "protein_coding"
"FBgn0054054" "FBgn0054054" 11409810 11410438 "2R" "protein_coding"
"FBgn0054056" "FBgn0054056" 895951 897364 "3L" "protein_coding"
"FBgn0058002" "FBgn0058002" 24976254 24977118 "3L" "protein_coding"
"FBgn0058045" "FBgn0058045" 24028515 24035859 "3L" "protein_coding"
"FBgn0058160" "FBgn0058160" 26215815 26229433 "3L" "protein_coding"
"FBgn0058191" "FBgn0058191" 1264140 1267747 "2R" "protein_coding"
"FBgn0058263" "FBgn0058263" 2494742 2565385 "2R" "protein_coding"
"FBgn0058439" "FBgn0058439" 22797519 22798276 "2L" "protein_coding"
"FBgn0060296" "FBgn0060296" 24921505 24928275 "2R" "protein_coding"
"FBgn0061198" "FBgn0061198" 24027717 24028789 "2R" "protein_coding"
"FBgn0061356" "FBgn0061356" 10883547 10884936 "2R" "protein_coding"
"FBgn0061359" "FBgn0061359" 12634166 12636141 "2R" "protein_coding"
"FBgn0061360" "FBgn0061360" 12634166 12636141 "2R" "protein_coding"
"FBgn0061361" "FBgn0061361" 20642466 20643785 "2R" "protein_coding"
"FBgn0061362" "FBgn0061362" 20642466 20643785 "2R" "protein_coding"
"FBgn0061469" "FBgn0061469" 11206422 11210583 "3L" "protein_coding"
"FBgn0061492" "FBgn0061492" 6094987 6096517 "3L" "protein_coding"
"FBgn0061515" "FBgn0061515" 14029579 14031706 "3L" "protein_coding"
"FBgn0062412" "FBgn0062412" 8317612 8319205 "3R" "protein_coding"
"FBgn0062440" "FBgn0062440" 18147297 18147997 "2R" "protein_coding"
"FBgn0062442" "FBgn0062442" 29222217 29223428 "3R" "protein_coding"
"FBgn0062449" "FBgn0062449" 11691285 11697785 "2R" "protein_coding"
"FBgn0062978" "FBgn0062978" 16704286 16716195 "2L" "protein_coding"
"FBgn0063485" "FBgn0063485" 16676406 16711677 "3L" "protein_coding"
"FBgn0063491" "FBgn0063491" 18409048 18409835 "2R" "protein_coding"
"FBgn0063492" "FBgn0063492" 18407834 18408955 "2R" "protein_coding"
"FBgn0063493" "FBgn0063493" 18406924 18407688 "2R" "protein_coding"
"FBgn0063494" "FBgn0063494" 18406011 18406761 "2R" "protein_coding"
"FBgn0063497" "FBgn0063497" 18400713 18401467 "2R" "protein_coding"
"FBgn0063670" "FBgn0063670" 27082091 27083906 "3L" "protein_coding"
"FBgn0063923" "FBgn0063923" 216625 218058 "3L" "protein_coding"
"FBgn0064115" "FBgn0064115" 13831482 13833105 "2L" "protein_coding"
"FBgn0064126" "FBgn0064126" 8244055 8248054 "3R" "protein_coding"
"FBgn0064225" "FBgn0064225" 22532279 22536884 "2L" "protein_coding"
"FBgn0064237" "FBgn0064237" 18393666 18395282 "2R" "protein_coding"
"FBgn0064766" "FBgn0064766" 11210786 11214097 "3L" "protein_coding"
"FBgn0066084" "FBgn0066084" 24903416 24903935 "2R" "protein_coding"
"FBgn0066101" "FBgn0066101" 25741348 25763105 "3R" "protein_coding"
"FBgn0066292" "FBgn0066292" 6944614 6971637 "2R" "protein_coding"
"FBgn0067102" "FBgn0067102" 22075988 22079381 "2R" "protein_coding"
